id,transactionId,deliveryDate,deliveryLocation,numberOfShipments,nopol,notes,status,geom,createdAt,updatedAt,details
6c03d415-df31-4d37-b202-cd3bbc8e2f4f,a75426c4-c228-4133-b4df-056b592ee9c5,2026-04-13 00:00:00,"Jl. Ringroad Selatan, Giwangan, Kec. Umbulharjo, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55163",4,AB 8446 AY,,PENDING,,2026-04-13 09:42:44.635,2026-04-13 09:42:44.635,Auto generated dari transaksi TRX-2026-00509. Driver: AGUS SUYANTO
0b6de655-27cc-4d78-b32a-d1b176d5aa65,6af141d8-ff5d-46a2-8761-077d371e2614,2026-04-13 00:00:00," Gg. Mawar No.1974, Bantul Wr., Bantul, Kec. Bantul, Kabupaten Bantul, Daerah Istimewa Yogyakarta 55711, Indonesia",15,AB 8446 AY,,PENDING,,2026-04-13 09:46:36.6,2026-04-13 09:46:36.6,Auto generated dari transaksi TRX-2026-00510. Driver: AGUS SUYANTO
f5ebed32-f763-41c4-9606-caf9bb8d0624,cb62e521-3f60-476f-85e4-154db707ee60,2026-04-14 00:00:00,"Jl. Surami No.846, Mantrijeron, Kec. Mantrijeron, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55143\n",16,AB 8446 AY,,PENDING,,2026-04-14 01:56:28.366,2026-04-14 01:56:28.366,Auto generated dari transaksi TRX-2026-00511. Driver: AGUS SUYANTO
82bfe21f-e6be-4a66-b920-0af8832f484f,c8447a6e-236f-4476-838f-21e513c4bc21,2026-04-14 00:00:00,"Jl Parangtritis no.10,Gabusan,Timbulharjo,Sewon,Bantul",9,AB 8446 AY,,PENDING,,2026-04-14 03:35:00.284,2026-04-14 03:35:00.284,Auto generated dari transaksi TRX-2026-00512. Driver: AGUS SUYANTO
9fcff206-71ad-4a49-8c25-b034c1480cc6,fd6f701f-bd79-4bb9-b811-8dcec08444f4,2026-04-14 00:00:00,JL. PROF DR. SOEPOMO WARUNG BOTO UMBULHARJO,29,AB 8446 AY,,PENDING,,2026-04-14 07:12:08.753,2026-04-14 07:12:08.753,Auto generated dari transaksi TRX-2026-00514. Driver: AGUS SUYANTO
2a49a945-7275-4903-803c-e0acc4fa17c7,2c072816-6746-4845-bebf-5e80a71bbc9b,2026-04-15 00:00:00,"JL PRAWIROTAMAN, BRONTOKUSUMAN, MERGANGSAN, DIY",4,AB 8446 AY,,PENDING,,2026-04-15 02:34:26.595,2026-04-15 02:34:26.595,Auto generated dari transaksi TRX-2026-00515. Driver: AGUS SUYANTO
ab508717-e93f-4a3b-920b-c34811740eae,fcf78a8c-ff5e-41f5-ac11-38fbb4538a52,2026-04-15 00:00:00,"JL PATANG PULUHAN NO 28, PATANG PULUHAN, WIROBRAJAN, YOGYAKARTA, DIY",5,AB 8446 AY,,PENDING,,2026-04-15 02:37:04.682,2026-04-15 02:37:04.682,Auto generated dari transaksi TRX-2026-00517. Driver: AGUS SUYANTO
036e5adb-f77b-44f4-ae98-d0c4eaf8649d,ed54fa3e-e015-4ea7-8743-e463cc6803e2,2026-04-16 00:00:00,"Jl. Magangan Kulon No.1, Panembahan, Kecamatan Kraton, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55131",18,AB 8446 AY,,PENDING,,2026-04-16 02:58:16.235,2026-04-16 02:58:16.235,Auto generated dari transaksi TRX-2026-00518. Driver: AGUS SUYANTO
9714d219-1e40-4a5b-b21b-91d5533a22b1,b25ffc40-72b2-499a-b452-3b7a72b3a412,2026-04-13 00:00:00,"NANGGULAN,MAGUWOHARJO,KEC.DEPOK,KAB.SLEMAN,DIY 55281",18,AB 8839 UF,,DELIVERED,,2026-04-26 08:50:49.367,2026-04-26 08:50:49.559,Auto generated dari transaksi TRX-2026-00519. Driver: LATHIEF NUR S
bd44c897-541c-4630-ad89-459cbe1cee04,1bfd84ee-1b33-4399-8246-6de124afd810,2026-04-13 00:00:00,"JL KALIURANG NO KM 9, NO 71, GONDANGAN, SARDONOHARJO, NGAGLIK, SLEMAN, DIY 55581",2,AB 8839 UF,,DELIVERED,,2026-04-26 08:51:35.353,2026-04-26 08:51:35.462,Auto generated dari transaksi TRX-2026-00520. Driver: LATHIEF NUR S
f2a80025-54d4-4559-9344-849e5a1b730f,247caedd-f489-4185-9048-62ea4d2ea857,2026-04-13 00:00:00,"JL. FLAMBOYAN NO. 45, KADIROJO II, PURWOMARTANI, KALASAN, SLEMAN",1,AB 8839 UF,,DELIVERED,,2026-04-26 08:52:18.724,2026-04-26 08:52:18.818,Auto generated dari transaksi TRX-2026-00521. Driver: LATHIEF NUR S
601fe24c-6c88-493c-8531-5b3cae0354c8,49c04e9e-6a00-413f-82e1-63d21f5616a1,2026-04-13 00:00:00,"JL. PANDEGA SATRIA, NO. 03, MANGGUNG CATURTUNGGAL, KEC. DEPOK, SLEMAN",9,AB 8839 UF,,DELIVERED,,2026-04-26 08:53:04.895,2026-04-26 08:53:05.086,Auto generated dari transaksi TRX-2026-00522. Driver: LATHIEF NUR S
b482c9d6-46ed-40b5-8d38-76e44faece70,230aa6fc-b80f-4920-a3e3-6ab9ff885bf3,2026-04-13 00:00:00,"JL. PANDEGA SATRIA, NO 08, PURWOSARI, CATURTUNGGAL, DEPOK, SLEMAN",6,AB 8839 UF,,DELIVERED,,2026-04-26 08:53:40.466,2026-04-26 08:53:40.555,Auto generated dari transaksi TRX-2026-00523. Driver: LATHIEF NUR S
771d1159-9a79-4a48-ad59-17bfad9d9d76,daf31763-eb08-4012-bd59-d83e61f51066,2026-04-13 00:00:00,"Jl. Kayen Raya No.45, Kayen, Condongcatur, Kec. Depok, Kabupaten Sleman",10,AB 8839 UF,,DELIVERED,,2026-04-26 08:54:30.977,2026-04-26 08:54:31.116,Auto generated dari transaksi TRX-2026-00524. Driver: LATHIEF NUR S
b595c2bb-a82a-45ca-b8f9-596d7f58da6f,1c22dbfc-7446-4842-9986-1629270f51f2,2026-04-15 00:00:00,"Jl. Letjen Suprapto No.127A, Pringgokusuman, Ngampilan, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55272",6,AB 8446 AY,,PENDING,,2026-04-15 02:35:28.022,2026-04-27 03:02:26.446,Auto generated dari transaksi TRX-2026-00516. Driver: AGUS SUYANTO
70708497-2a18-4d55-b52e-a69fed4f0465,9640ea76-4e46-4d9d-868f-9b4ab5fe530f,2026-04-13 00:00:00,"KALASAN/JL. RAYA SOLO, SAMBILEGI KIDUL, MAGUWOHARJO",5,AB 8839 UF,,DELIVERED,,2026-04-26 08:55:26.157,2026-04-26 08:55:26.272,Auto generated dari transaksi TRX-2026-00525. Driver: LATHIEF NUR S
799c6a58-b811-4997-8361-9070bc40b1dd,f2764863-6945-4613-8ce3-c81902c51f1c,2026-04-13 00:00:00,"JL. RAYA BERBAH NO. 4 SUMBERKIDUL, KALITIRTO, BERBAH, SLEMAN",4,AB 8839 UF,,DELIVERED,,2026-04-26 08:57:04.904,2026-04-26 08:57:05.151,Auto generated dari transaksi TRX-2026-00526. Driver: LATHIEF NUR S
3cd14c3b-619e-4176-a42c-25356a203e9a,3208493d-da52-442d-a4b8-8713727f6176,2026-04-13 00:00:00,Bakungan,2,AB 8839 UF,,DELIVERED,,2026-04-26 08:58:18.945,2026-04-26 08:58:19.137,Auto generated dari transaksi TRX-2026-00527. Driver: LATHIEF NUR S
f07eb306-8064-43af-8dda-2a8be7429a6f,9188a45c-1699-404f-bc4c-a526e84c8609,2026-04-13 00:00:00,Kalasan,2,AB 8839 UF,,DELIVERED,,2026-04-26 08:59:21.736,2026-04-26 08:59:21.911,Auto generated dari transaksi TRX-2026-00528. Driver: LATHIEF NUR S
57a232fb-a8a6-43f1-a72e-e8c8732728d1,5264cc38-855e-48b9-93b0-c1051e3618f9,2026-04-13 00:00:00,Kalasan,1,AB 8839 UF,,DELIVERED,,2026-04-26 09:00:00.656,2026-04-26 09:00:00.804,Auto generated dari transaksi TRX-2026-00529. Driver: LATHIEF NUR S
3fdd40ca-3ae5-419b-923a-a0c595912685,5344e9ef-04b9-43fe-8595-d5ca068e59f3,2026-04-13 00:00:00,"JL. ANGGREK, KADIROJO II, PURWOMARTANI, KALASAN, SLEMAN",1,AB 8839 UF,,DELIVERED,,2026-04-26 09:00:34.131,2026-04-26 09:00:34.259,Auto generated dari transaksi TRX-2026-00530. Driver: LATHIEF NUR S
02572c58-922a-4bc1-b74f-22836e9bef8b,9760d668-7922-4082-ab75-ced1fa2d7fe9,2026-04-13 00:00:00,"KRINGINAN, TIRTOMARTANI, KALASAN, SLEMAN",5,AB 8839 UF,,DELIVERED,,2026-04-26 09:01:19.979,2026-04-26 09:01:20.1,Auto generated dari transaksi TRX-2026-00531. Driver: LATHIEF NUR S
e61bd42c-02aa-4ab2-acc2-3a351b002fbd,390bf5fe-60dc-4189-87ca-3229238e9f47,2026-04-13 00:00:00,"6F92+5FV, Mangunan, Kalitirto, Kec. Berbah, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55573",11,AB 8839 UF,,DELIVERED,,2026-04-26 09:02:08.241,2026-04-26 09:02:08.387,Auto generated dari transaksi TRX-2026-00532. Driver: LATHIEF NUR S
1671a52d-7b92-425e-88c7-2bbecaa7293d,ac9eb518-7816-4c3c-95e2-b6415d726f50,2026-04-13 00:00:00,"JL. JOGJA - SOLO, MANGUNAN, KALITIRTO, BERBAH, SLEMAN",4,AB 8839 UF,,DELIVERED,,2026-04-26 09:02:55.482,2026-04-26 09:02:55.644,Auto generated dari transaksi TRX-2026-00533. Driver: LATHIEF NUR S
344b1660-e506-48e0-bb95-8a25c5e7adbb,ece101bb-da33-4873-8602-a1e32bda05a9,2026-04-13 00:00:00,Kalasan,6,AB 8839 UF,,DELIVERED,,2026-04-26 09:03:45.437,2026-04-26 09:03:45.537,Auto generated dari transaksi TRX-2026-00534. Driver: LATHIEF NUR S
f23274eb-20d7-4497-bf2c-09d385fb9990,003b04b9-7383-4865-b705-0eaeef0c5065,2026-04-13 00:00:00,Jl.stadion-blotong,6,AB 8839 UF,,DELIVERED,,2026-04-26 09:04:31.688,2026-04-26 09:04:31.855,Auto generated dari transaksi TRX-2026-00535. Driver: LATHIEF NUR S
b6b2a076-47c2-49d1-a286-1e224ff84da5,f472693d-678a-494c-b82d-18377a1ce900,2026-04-13 00:00:00,"CANDI DUKUH, SARDONOHARJO, NGAGLIK, SLEMAN",8,AB 8839 UF,,DELIVERED,,2026-04-26 09:05:50.557,2026-04-26 09:05:50.689,Auto generated dari transaksi TRX-2026-00536. Driver: LATHIEF NUR S
0ccadd24-229d-4f05-ad3d-4d0d074abee8,1e1bf9e9-ea48-4c94-bfb8-5a6f1c0d087d,2026-04-13 00:00:00,Jakal,3,AB 8839 UF,,DELIVERED,,2026-04-26 09:06:22.694,2026-04-26 09:06:22.876,Auto generated dari transaksi TRX-2026-00537. Driver: LATHIEF NUR S
05f315d6-ef3d-440a-ae7d-a8ec7e3412e1,b1daf9ac-c929-479e-aabe-f95777c75a0b,2026-04-13 00:00:00,Jakal,4,AB 8839 UF,,DELIVERED,,2026-04-26 09:07:06.211,2026-04-26 09:07:06.317,Auto generated dari transaksi TRX-2026-00538. Driver: LATHIEF NUR S
7985618e-3e73-4f11-a30b-510d5fb7dac1,ac68d8c4-12fb-4919-93e5-1bc1ee6399b6,2026-04-13 00:00:00,"JL KALIURANG NO 14,5, TJ. MANDING, UMBULMARTANI, NGEMPLAK, SLEMAN, DIY 55584",4,AB 8839 UF,,DELIVERED,,2026-04-26 09:07:45.208,2026-04-26 09:07:45.371,Auto generated dari transaksi TRX-2026-00539. Driver: LATHIEF NUR S
b1cdef29-510f-4652-a973-b70caa4bb5ad,6a1a6d25-8cc7-4986-8cc5-94253317e0db,2026-04-13 00:00:00,"JL. KALIURANG SUKANAN, PAKEMBINANGUN, PAKEM, SLEMAN",4,AB 8839 UF,,DELIVERED,,2026-04-26 09:08:38.669,2026-04-26 09:08:38.861,Auto generated dari transaksi TRX-2026-00540. Driver: LATHIEF NUR S
0c3cb4f6-29e5-47f5-b97f-3b3fa666b9e7,9ae7418e-515e-42a1-911d-161c8025eea6,2026-04-13 00:00:00,"JL, KALIURANG, CANDI, SARDONOHARJO, MGAGLIK, SLEMAN",1,AB 8839 UF,,DELIVERED,,2026-04-26 09:09:18.865,2026-04-26 09:09:18.977,Auto generated dari transaksi TRX-2026-00541. Driver: LATHIEF NUR S
e31cc363-81cd-49b9-b54c-e40d8f89da83,c448e0f2-9b4c-4c40-bce1-fa34a78119ef,2026-04-13 00:00:00,"JL KALIURANG NO KM 9, NO 71, GONDANGAN, SARDONOHARJO, NGAGLIK, SLEMAN, DIY 55581",3,AB 8839 UF,,DELIVERED,,2026-04-26 09:09:58.775,2026-04-26 09:09:58.987,Auto generated dari transaksi TRX-2026-00542. Driver: LATHIEF NUR S
1d9a544a-0516-422a-b214-8441bced78b3,09e25dd6-2a11-4921-af11-8c65f43a0611,2026-04-13 00:00:00,"JL KAYEN I, NO 2B, CONDONGCATUR, DEPOK, SLEMAN",1,AB 8839 UF,,DELIVERED,,2026-04-26 09:10:45.714,2026-04-26 09:10:45.842,Auto generated dari transaksi TRX-2026-00543. Driver: LATHIEF NUR S
